0.9510571360588074, 0.00399935245513916, -0.3090171813964844, 0, -1, 0
0.9979868691706743, 0.00399935245513916, -0.0127105831742223, 0, -1, 0
1.0, 0.00399935245513916, 0.0, 0, -1, 0
0.9530696825595684, 0.00399935245513916, 0.2963065056743448, 0, -1, 0
0.9510565400123596, 0.00399935245513916, 0.30901700258255005, 0, -1, 0
0.8148593954275486, 0.00399935245513916, 0.5763189625584244, 0, -1, 0
0.80901700258255, 0.00399935245513916, 0.5877853035926819, 0, -1, 0
0.5968849682265858, 0.00399935245513916, 0.7999173379486462, 0, -1, 0
0.5877852439880371, 0.00399935245513916, 0.8090170621871948, 0, -1, 0
0.320483289801413, 0.00399935245513916, 0.9452142181340496, 0, -1, 0
0.30901697278022766, 0.00399935245513916, 0.9510565996170044, 0, -1, 0
0.012710476151099548, 0.00399935245513916, 0.997986974166676, 0, -1, 0
-2.9802322387695312e-08, 0.00399935245513916, 1.0000001192092896, 0, -1, 0
-0.29630653598229434, 0.00399935245513916, 0.9530698049612658, 0, -1, 0
-0.3090170621871948, 0.00399935245513916, 0.9510566592216492, 0, -1, 0
-0.5763190228186257, 0.00399935245513916, 0.8148595159234396, 0, -1, 0
-0.5877853631973267, 0.00399935245513916, 0.8090171217918396, 0, -1, 0
-0.7999174291634297, 0.00399935245513916, 0.5968851190460187, 0, -1, 0
-0.8090171813964844, 0.00399935245513916, 0.5877853631973267, 0, -1, 0
-0.9452143719544077, 0.00399935245513916, 0.32048342664592666, 0, -1, 0
-0.9510567784309387, 0.00399935245513916, 0.3090170621871948, 0, -1, 0
-0.9979870854985486, 0.00399935245513916, 0.012710554869957646, 0, -1, 0
-1.000000238418579, 0.00399935245513916, 0.0, 0, -1, 0
-0.9530699313509692, 0.00399935245513916, -0.2963065073172372, 0, -1, 0
-0.9510567784309387, 0.00399935245513916, -0.3090170621871948, 0, -1, 0
-0.8148596535488819, 0.00399935245513916, -0.5763190322021227, 0, -1, 0
-0.8090172410011292, 0.00399935245513916, -0.5877854228019714, 0, -1, 0
-0.5968852698654282, 0.00399935245513916, -0.7999175203781802, 0, -1, 0
-0.5877854824066162, 0.00399935245513916, -0.8090173006057739, 0, -1, 0
-0.32048356044402954, 0.00399935245513916, -0.9452145197958411, 0, -1, 0
-0.309017151594162, 0.00399935245513916, -0.951056957244873, 0, -1, 0
-0.012710650871813667, 0.00399935245513916, -0.997987305950982, 0, -1, 0
0.0, 0.00399935245513916, -1.0000004768371582, 0, -1, 0
0.29630650890878224, 0.00399935245513916, -0.9530701798181779, 0, -1, 0
0.309017151594162, 0.00399935245513916, -0.9510570168495178, 0, -1, 0
0.5763191380048165, 0.00399935245513916, -0.8148599241458983, 0, -1, 0
0.5877856016159058, 0.00399935245513916, -0.8090174794197083, 0, -1, 0
0.7999176675820088, 0.00399935245513916, -0.5968854766738874, 0, -1, 0
0.809017539024353, 0.00399935245513916, -0.5877856016159058, 0, -1, 0
0.945214683609164, 0.00399935245513916, -0.3204836416400311, 0, -1, 0
0.8056251561706677, 0.26639130969814545, -0.3090171813964844, 0, -1, 0
0.8262822569314457, 0.2663913096981454, -0.2684753674558336, 0, -1, 0
0.8262822569314457, 0.2663913096981454, -0.26847536745583367, 0, -1, 0
0.7028776849436646, 0.2663913096981454, -0.5106704897958592, 0, -1, 0
0.5106704897958592, 0.2663913096981454, -0.70287763315891, 0, -1, 0
0.2684753415634563, 0.2663913096981454, -0.8262821533619366, 0, -1, 0
0.0, 0.2663913096981454, -0.8688044278366436, 0, -1, 0
-0.2684753415634563, 0.2663913096981454, -0.826282101577182, 0, -1, 0
-0.51067038622635, 0.2663913096981454, -0.7028774778046462, 0, -1, 0
-0.7028774260198916, 0.2663913096981454, -0.5106703344415954, 0, -1, 0
-0.8262819462229181, 0.2663913096981454, -0.2684752638863244, 0, -1, 0
-0.8688042206976252, 0.2663913096981454, 0.0, 0, -1, 0
-0.8262819462229181, 0.2663913096981454, 0.2684752638863244, 0, -1, 0
-0.702877374235137, 0.2663913096981454, 0.5106702826568408, 0, -1, 0
-0.5106702826568408, 0.2663913096981454, 0.7028773224503824, 0, -1, 0
-0.2684752638863244, 0.2663913096981454, 0.8262818426534089, 0, -1, 0
-2.5892377303797206e-08, 0.2663913096981454, 0.8688041171281159, 0, -1, 0
0.26847518620919253, 0.2663913096981454, 0.8262817908686543, 0, -1, 0
0.5106701790873316, 0.2663913096981454, 0.7028772706656278, 0, -1, 0
0.7028772188808732, 0.2663913096981454, 0.5106702308720862, 0, -1, 0
0.8262817390838997, 0.2663913096981454, 0.2684752121015698, 0, -1, 0
0.8688040135586067, 0.2663913096981454, 0.0, 0, -1, 0
0.6921181654865737, 0.5347194606006775, -0.26847536745583367, 0, -1, 0
0.6986845479653708, 0.5347194606006775, -0.22701636054406876, 0, -1, 0
0.5943365883270503, 0.5347194606006775, -0.43181077329108963, 0, -1, 0
0.43181077329108963, 0.5347194606006775, -0.5943365445390982, 0, -1, 0
0.22701633865009274, 0.5347194606006775, -0.6986844603894666, 0, -1, 0
0.0, 0.5347194606006775, -0.7346402804141547, 0, -1, 0
-0.22701633865009274, 0.5347194606006775, -0.6986844166015146, 0, -1, 0
-0.43181068571518544, 0.5347194606006775, -0.594336413175242, 0, -1, 0
-0.5943363693872898, 0.5347194606006775, -0.4318106419272334, 0, -1, 0
-0.6986842852376584, 0.5347194606006775, -0.22701627296816462, 0, -1, 0
-0.7346401052623464, 0.5347194606006775, 0.0, 0, -1, 0
-0.6986842852376584, 0.5347194606006775, 0.22701627296816462, 0, -1, 0
-0.5943363255993378, 0.5347194606006775, 0.43181059813928135, 0, -1, 0
-0.43181059813928135, 0.5347194606006775, 0.5943362818113858, 0, -1, 0
-0.22701627296816462, 0.5347194606006775, 0.6986841976617542, 0, -1, 0
-2.1893976036028212e-08, 0.5347194606006775, 0.7346400176864423, 0, -1, 0
0.2270162072862365, 0.5347194606006775, 0.6986841538738022, 0, -1, 0
0.43181051056337716, 0.5347194606006775, 0.5943362380234337, 0, -1, 0
0.5943361942354817, 0.5347194606006775, 0.43181055435132926, 0, -1, 0
0.6986841100858501, 0.5347194606006775, 0.22701622918021255, 0, -1, 0
0.7346399301105382, 0.5347194606006775, 0.0, 0, -1, 0
0.5645204565204988, 0.8030476115032097, -0.22701636054406876, 0, -1, 0
0.5710868389992958, 0.8030476115032097, -0.18555735363230386, 0, -1, 0
0.48579549171043584, 0.8030476115032097, -0.35295105678632, 0, -1, 0
0.35295105678632, 0.8030476115032097, -0.4857954559192863, 0, -1, 0
0.1855573357367291, 0.8030476115032097, -0.5710867674169968, 0, -1, 0
0.0, 0.8030476115032097, -0.6004761329916658, 0, -1, 0
-0.1855573357367291, 0.8030476115032097, -0.5710867316258472, 0, -1, 0
-0.3529509852040209, 0.8030476115032097, -0.4857953485458377, 0, -1, 0
-0.4857953127546882, 0.8030476115032097, -0.3529509494128714, 0, -1, 0
-0.5710866242523986, 0.8030476115032097, -0.1855572820500048, 0, -1, 0
-0.6004759898270676, 0.8030476115032097, 0.0, 0, -1, 0
-0.5710866242523986, 0.8030476115032097, 0.1855572820500048, 0, -1, 0
-0.48579527696353864, 0.8030476115032097, 0.3529509136217219, 0, -1, 0
